ticket_id,created_at,customer_id,department,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,latitude,longitude,target_category,city,num_images,state
4596,2025-02-24T06:12:00,1179,RH,Mobile,Android,Safari,5G,9,8,30,Erro de compilação no FTP durante a executar consulta.,Erro de compilação no FTP durante a executar consulta.,images/browser.png,500,333,Crítica,Aberto,Infra,0,-0.338,3,-32.805379,-51.238326,Software,Campinas,3.0,MG
4597,2025-02-24T06:29:00,6207,Operações,Notebook,iOS,Edge,Cabo,5,12,12,Erro no Sistema de tesouraria durante salvar arquivo.,Erro no Sistema de tesouraria durante salvar arquivo.,images/finance_report.png,738,414,Crítica,Em andamento,Aplicações,1,0.296,6,-33.390144,-50.928978,Financeiro,Campinas,2.0,MG
4598,2025-02-24T06:46:00,3316,TI,Mobile,iOS,Chrome,Cabo,20,24,19,Falha no Word: apresenta erro ao tentar fazer login.,Falha no Word: apresenta erro ao tentar fazer login.,images/office.png,500,333,Alta,Em andamento,N1,1,0.476,7,-28.203381,-43.742311,Software,São Paulo,1.0,SP
4599,2025-02-24T07:03:00,8907,Financeiro,Notebook,iOS,Safari,WiFi,15,4,6,O usuário relatou que o SSD não liga durante o acesso à rede...,O usuário relatou que o SSD não liga durante o acesso à rede.,images/hard_drive.png,500,334,Alta,Aberto,N1,0,0.764,5,-28.457298,-48.580433,Hardware,Curitiba,1.0,SP
4600,2025-02-24T07:20:00,8452,Operações,Mobile,Linux,Edge,5G,21,12,69,Falha no Email: não funciona ao tentar exportar dados.,Falha no Email: não funciona ao tentar exportar dados.,images/email.png,500,333,Crítica,Fechado,Infra,1,0.432,6,-24.062345,-48.821203,Software,Belo Horizonte,0.0,RJ
4601,2025-02-24T07:37:00,1077,RH,Notebook,Linux,Edge,WiFi,4,4,57,O usuário não consegue gerar relatório devido a apresenta er...,O usuário não consegue gerar relatório devido a apresenta erro.,images/finance_report.png,738,414,Média,Aberto,Infra,1,0.534,6,-25.742355,-45.031666,RH,Curitiba,0.0,RS
4602,2025-02-24T07:54:00,9915,RH,Mobile,Android,Firefox,4G,36,8,67,O Sistema de RH apresenta cheiro de queimado e não importar ...,O Sistema de RH apresenta cheiro de queimado e não importar dados.,images/default_software.png,612,344,Média,Aberto,N2,0,-0.141,6,-26.416783,-51.46702,Software,Campinas,0.0,SP
4603,2025-02-24T08:11:00,5222,TI,Notebook,Windows,Chrome,5G,35,12,14,Erro de memória no Sistema ERP durante a importar dados.,Erro de memória no Sistema ERP durante a importar dados.,images/sap_erp.png,612,344,Média,Fechado,Aplicações,1,-0.278,3,-32.859352,-46.977844,Software,Belo Horizonte,2.0,MG
4604,2025-02-24T08:28:00,9524,Operações,Notebook,Linux,Firefox,Cabo,36,24,53,O usuário relatou que o memória congela durante o inicializa...,O usuário relatou que o memória congela durante o inicialização.,images/default_hardware.png,612,407,Crítica,Fechado,N2,1,-0.505,6,-25.838615,-44.705405,Hardware,São Paulo,0.0,RJ
4605,2025-02-24T08:45:00,9304,Operações,Desktop,Windows,Edge,Cabo,10,8,66,Relatório financeiro não congela corretamente.,Relatório financeiro não congela corretamente.,images/finance_report.png,738,414,Baixa,Aberto,N2,1,0.617,5,-31.676863,-50.592612,Financeiro,Campinas,3.0,RS
4606,2025-02-24T09:02:00,7853,TI,Mobile,Windows,Safari,WiFi,34,24,25,Falha no Sistema de RH: não funciona ao tentar importar dado...,Falha no Sistema de RH: não funciona ao tentar importar dados.,images/default_software.png,612,344,Crítica,Aberto,Aplicações,0,-0.02,5,-31.14236,-46.25139,Software,Belo Horizonte,0.0,MG
4607,2025-02-24T09:19:00,1293,RH,Desktop,Linux,Edge,WiFi,37,24,14,O acesso ao sistema de recrutamento está bloqueado por fica ...,O acesso ao sistema de recrutamento está bloqueado por fica lento.,images/access_denied.png,612,408,Baixa,Fechado,N2,1,0.906,6,-30.112391,-47.811701,Acesso,Belo Horizonte,3.0,SP
4608,2025-02-24T09:36:00,5420,RH,Notebook,Windows,Safari,WiFi,4,24,4,O aplicativo FTP fecha inesperadamente quando enviar email.,O aplicativo FTP fecha inesperadamente quando enviar email.,images/email.png,500,333,Baixa,Aberto,N2,1,-0.926,7,-32.239587,-44.866916,Software,Curitiba,2.0,RJ
4609,2025-02-24T09:53:00,6049,TI,Mobile,iOS,Chrome,WiFi,38,4,24,Erro no sistema de RH: emite beep ao exportar dados.,Erro no sistema de RH: emite beep ao exportar dados.,images/default_hr.png,612,408,Baixa,Em andamento,N1,0,0.112,6,-28.094145,-46.279091,RH,São Paulo,1.0,SP
4610,2025-02-24T10:10:00,2611,Operações,Mobile,Windows,Chrome,Cabo,20,24,40,O placa-mãe não responde e exibe tela azul.,O placa-mãe não responde e exibe tela azul.,images/motherboard.png,612,408,Média,Aberto,N1,1,0.996,6,-28.930257,-48.277095,Hardware,Belo Horizonte,3.0,BA
4611,2025-02-24T10:27:00,3998,RH,Desktop,Linux,Chrome,WiFi,14,4,50,O usuário relatou que o HD desliga durante o inicialização.,O usuário relatou que o HD desliga durante o inicialização.,images/hard_drive.png,500,334,Baixa,Fechado,Infra,0,0.003,3,-33.357701,-44.20379,Hardware,Campinas,1.0,RS
4612,2025-02-24T10:44:00,6164,Financeiro,Desktop,Android,Edge,WiFi,28,48,69,O usuário não consegue fazer login devido a emite beep.,O usuário não consegue fazer login devido a emite beep.,images/login.png,500,333,Alta,Fechado,N1,0,0.59,3,-27.423109,-52.32322,Acesso,Curitiba,1.0,RS
4613,2025-02-24T11:01:00,1670,Operações,Mobile,Android,Chrome,WiFi,9,8,56,Falha de autenticação ao tentar gerar relatório.,Falha de autenticação ao tentar gerar relatório.,images/login.png,500,333,Média,Em andamento,N1,0,-0.56,6,-26.447565,-43.234942,Acesso,Santos,3.0,RS
4614,2025-02-24T11:18:00,9642,RH,Notebook,Android,Firefox,WiFi,8,8,38,O sistema de folha não está congela para exportar dados.,O sistema de folha não está congela para exportar dados.,images/payroll.png,612,408,Alta,Em andamento,Aplicações,1,0.695,7,-24.860218,-50.563125,RH,São Paulo,0.0,MG
4615,2025-02-24T11:35:00,4623,TI,Mobile,Windows,Firefox,Cabo,11,4,22,Falha crítica no fonte: fica lento com tela piscando.,Falha crítica no fonte: fica lento com tela piscando.,images/power_supply.png,500,375,Crítica,Fechado,N1,0,0.779,5,-24.60365,-48.092362,Hardware,Curitiba,2.0,PR
4616,2025-02-24T11:52:00,3423,RH,Desktop,Windows,Edge,4G,39,4,7,O acesso ao sistema de RH está bloqueado por apresenta erro.,O acesso ao sistema de RH está bloqueado por apresenta erro.,images/access_denied.png,612,408,Média,Em andamento,Aplicações,0,-0.544,3,-24.460794,-48.758254,Acesso,Curitiba,0.0,BA
4617,2025-02-24T12:09:00,9245,TI,Notebook,Linux,Safari,WiFi,24,24,20,Falha no sistema de ponto ao tentar importar dados.,Falha no sistema de ponto ao tentar importar dados.,images/payroll.png,612,408,Baixa,Aberto,Aplicações,0,0.128,6,-27.12712,-50.440387,RH,Belo Horizonte,1.0,PR
4618,2025-02-24T12:26:00,7460,RH,Notebook,iOS,Firefox,Cabo,4,24,62,Falha no Email: não liga ao tentar abrir documento.,Falha no Email: não liga ao tentar abrir documento.,images/email.png,500,333,Baixa,Em andamento,Aplicações,0,0.633,6,-31.167292,-47.411314,Software,Belo Horizonte,1.0,MG
4619,2025-02-24T12:43:00,9503,Operações,Mobile,Android,Firefox,5G,17,48,18,Erro de memória no FTP durante a exportar dados.,Erro de memória no FTP durante a exportar dados.,images/browser.png,500,333,Baixa,Em andamento,N2,1,-0.734,5,-29.638088,-49.268656,Software,Curitiba,0.0,RS
4620,2025-02-24T13:00:00,4012,Operações,Desktop,iOS,Edge,4G,40,4,69,O sistema FTP exibe apresenta erro ao importar dados.,O sistema FTP exibe apresenta erro ao importar dados.,images/browser.png,500,333,Crítica,Aberto,N2,1,-0.074,5,-31.52079,-50.260847,Software,Belo Horizonte,1.0,MG
4621,2025-02-24T13:17:00,8264,Operações,Notebook,Android,Firefox,5G,37,24,15,Falha de autenticação ao tentar executar consulta.,Falha de autenticação ao tentar executar consulta.,images/login.png,500,333,Média,Aberto,N2,0,-0.553,6,-32.582739,-50.66888,Acesso,Curitiba,1.0,MG
4622,2025-02-24T13:34:00,7303,TI,Desktop,Android,Firefox,WiFi,27,48,15,O FTP apresenta tela piscando e não abrir documento.,O FTP apresenta tela piscando e não abrir documento.,images/browser.png,500,333,Média,Aberto,N2,0,-0.31,4,-32.703482,-47.637834,Software,Belo Horizonte,0.0,SP
4623,2025-02-24T13:51:00,8992,RH,Desktop,Android,Firefox,WiFi,30,24,55,O SAP apresenta tela piscando e não abrir documento.,O SAP apresenta tela piscando e não abrir documento.,images/sap_erp.png,612,344,Crítica,Aberto,N2,1,0.45,6,-31.259683,-52.317252,Software,Campinas,2.0,RS
4624,2025-02-24T14:08:00,7891,TI,Notebook,Linux,Firefox,Cabo,26,24,3,Falha no sistema financeiro: não funciona ao abrir documento...,Falha no sistema financeiro: não funciona ao abrir documento.,images/finance_report.png,738,414,Baixa,Em andamento,N1,0,-0.328,5,-32.787375,-44.079471,Financeiro,Santos,2.0,PR
4625,2025-02-24T14:25:00,8510,Operações,Notebook,Android,Chrome,4G,24,48,6,Falha no sistema financeiro: não liga ao fazer login.,Falha no sistema financeiro: não liga ao fazer login.,images/login.png,500,333,Baixa,Em andamento,N2,0,0.446,5,-23.998765,-51.192932,Financeiro,Belo Horizonte,3.0,RJ
4626,2025-02-24T14:42:00,6455,Operações,Notebook,Windows,Chrome,Cabo,8,8,26,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Média,Fechado,Infra,1,-0.962,6,-33.369215,-51.020231,Acesso,Campinas,3.0,RS
4627,2025-02-24T14:59:00,4676,RH,Mobile,Linux,Safari,Cabo,16,8,68,Relatório financeiro não falha corretamente.,Relatório financeiro não falha corretamente.,images/finance_report.png,738,414,Crítica,Fechado,Aplicações,0,0.209,7,-24.338453,-47.721267,Financeiro,Santos,0.0,RS
4628,2025-02-24T15:16:00,1425,RH,Mobile,Android,Safari,4G,8,48,14,Falha de rede: perda de dados ao tentar importar dados.,Falha de rede: perda de dados ao tentar importar dados.,images/network.png,500,342,Média,Em andamento,Aplicações,1,0.368,5,-30.985876,-43.995332,Rede,Belo Horizonte,0.0,RJ
4629,2025-02-24T15:33:00,9161,TI,Desktop,Linux,Chrome,5G,25,48,72,Erro de memória no Sistema de Notas Fiscais durante a fazer ...,Erro de memória no Sistema de Notas Fiscais durante a fazer login.,images/login.png,500,333,Crítica,Fechado,N1,0,-0.571,4,-26.20153,-45.020077,Software,Santos,3.0,MG
4630,2025-02-24T15:50:00,2729,RH,Notebook,iOS,Edge,Cabo,14,48,10,Falha no Sistema ERP: não liga ao tentar salvar arquivo.,Falha no Sistema ERP: não liga ao tentar salvar arquivo.,images/sap_erp.png,612,344,Alta,Aberto,Aplicações,0,0.776,7,-33.646964,-43.727448,Software,Santos,0.0,MG
4631,2025-02-24T16:07:00,4371,Financeiro,Notebook,iOS,Chrome,Cabo,19,48,17,Problema de hardware: o SSD não funciona inesperadamente.,Problema de hardware: o SSD não funciona inesperadamente.,images/hard_drive.png,500,334,Crítica,Em andamento,Infra,1,-0.295,6,-33.663024,-52.267342,Hardware,Campinas,2.0,PR
4632,2025-02-24T16:24:00,7139,Financeiro,Mobile,iOS,Chrome,Cabo,31,48,28,Falha crítica no computador: reinicia sozinho com tela azul.,Falha crítica no computador: reinicia sozinho com tela azul.,images/default_hardware.png,612,407,Crítica,Fechado,N1,0,0.213,6,-31.357253,-46.508752,Hardware,Campinas,3.0,RS
4633,2025-02-24T16:41:00,4822,RH,Desktop,iOS,Chrome,Cabo,14,8,22,Erro de runtime no Sistema ERP durante a executar consulta.,Erro de runtime no Sistema ERP durante a executar consulta.,images/sap_erp.png,612,344,Média,Fechado,N1,1,0.213,7,-33.423243,-47.834018,Software,São Paulo,0.0,RJ
4634,2025-02-24T16:58:00,9350,Operações,Mobile,iOS,Chrome,5G,19,8,58,Problema de conectividade: congela durante imprimir.,Problema de conectividade: congela durante imprimir.,images/default_network.png,500,333,Alta,Em andamento,Infra,1,-0.636,6,-23.816288,-51.311891,Rede,Campinas,2.0,SP
4635,2025-02-24T17:15:00,3315,Financeiro,Desktop,iOS,Edge,4G,39,4,22,Problema de hardware: o placa de vídeo falha inesperadamente...,Problema de hardware: o placa de vídeo falha inesperadamente.,images/motherboard.png,612,408,Média,Em andamento,N1,1,0.011,4,-27.692266,-44.662864,Hardware,Curitiba,0.0,BA
4636,2025-02-24T17:32:00,9357,RH,Notebook,Windows,Chrome,4G,13,4,26,O acesso ao sistema de ponto está bloqueado por fica lento.,O acesso ao sistema de ponto está bloqueado por fica lento.,images/access_denied.png,612,408,Média,Fechado,N2,0,0.392,6,-26.96935,-52.403549,Acesso,Santos,0.0,MG
4637,2025-02-24T17:49:00,6133,Financeiro,Desktop,Linux,Chrome,5G,6,12,55,Falha no Sistema ERP: falha ao tentar enviar email.,Falha no Sistema ERP: falha ao tentar enviar email.,images/sap_erp.png,612,344,Baixa,Aberto,N2,1,0.547,4,-24.430571,-49.625303,Software,Santos,1.0,MG
4638,2025-02-24T18:06:00,1914,RH,Desktop,Linux,Firefox,5G,9,8,17,O aplicativo Word fecha inesperadamente quando abrir documen...,O aplicativo Word fecha inesperadamente quando abrir documento.,images/office.png,500,333,Crítica,Fechado,N1,1,-0.238,6,-32.041971,-49.860504,Software,Campinas,3.0,MG
4639,2025-02-24T18:23:00,8215,Operações,Desktop,Linux,Edge,WiFi,17,12,71,O módulo financeiro desliga ao enviar email.,O módulo financeiro desliga ao enviar email.,images/email.png,500,333,Baixa,Em andamento,Aplicações,1,0.494,5,-33.51934,-44.873581,Financeiro,Campinas,2.0,RS
4640,2025-02-24T18:40:00,4057,RH,Mobile,iOS,Edge,Cabo,17,24,72,Falha de autenticação ao tentar importar dados.,Falha de autenticação ao tentar importar dados.,images/login.png,500,333,Crítica,Em andamento,N2,1,-0.825,6,-31.496331,-45.337998,Acesso,Curitiba,2.0,MG
4641,2025-02-24T18:57:00,6868,RH,Desktop,Windows,Edge,Cabo,28,12,72,Falha no sistema financeiro: emite beep ao enviar email.,Falha no sistema financeiro: emite beep ao enviar email.,images/email.png,500,333,Alta,Aberto,N2,1,-0.946,5,-30.959501,-46.87698,Financeiro,Belo Horizonte,0.0,PR
4642,2025-02-24T19:14:00,1774,RH,Notebook,Linux,Firefox,4G,11,4,27,Problema de conectividade: não liga durante importar dados.,Problema de conectividade: não liga durante importar dados.,images/default_network.png,500,333,Alta,Em andamento,N1,1,0.04,7,-33.054405,-43.905286,Rede,Curitiba,0.0,RJ
4643,2025-02-24T19:31:00,8851,RH,Mobile,Android,Safari,5G,28,8,72,O usuário não consegue gerar relatório devido a emite beep.,O usuário não consegue gerar relatório devido a emite beep.,images/finance_report.png,738,414,Alta,Em andamento,N1,1,-0.427,5,-32.474435,-45.498548,RH,Campinas,3.0,RS
4644,2025-02-24T19:48:00,3648,Financeiro,Mobile,Linux,Safari,4G,39,24,66,O computador apresenta não funciona e ruído.,O computador apresenta não funciona e ruído.,images/default_hardware.png,612,407,Média,Em andamento,Infra,0,-0.01,4,-24.259528,-52.538374,Hardware,Santos,0.0,RJ
4645,2025-02-24T20:05:00,1081,Operações,Mobile,Windows,Safari,4G,26,12,14,Relatório financeiro não desliga corretamente.,Relatório financeiro não desliga corretamente.,images/finance_report.png,738,414,Média,Em andamento,Aplicações,0,0.567,5,-29.867029,-50.537359,Financeiro,Campinas,1.0,MG
4646,2025-02-24T20:22:00,1110,Financeiro,Notebook,Linux,Chrome,WiFi,17,24,71,O computador não responde e exibe perda de dados.,O computador não responde e exibe perda de dados.,images/default_hardware.png,612,407,Crítica,Aberto,Infra,0,0.326,5,-33.600286,-43.785445,Hardware,Campinas,1.0,RS
4647,2025-02-24T20:39:00,4548,TI,Desktop,Linux,Safari,5G,36,8,20,O sistema de RH não está não funciona para enviar email.,O sistema de RH não está não funciona para enviar email.,images/email.png,500,333,Crítica,Fechado,N1,0,-0.503,6,-27.163555,-53.021924,RH,Campinas,0.0,BA
4648,2025-02-24T20:56:00,5662,Operações,Notebook,iOS,Safari,WiFi,24,12,62,O acesso ao portal do funcionário está bloqueado por fica le...,O acesso ao portal do funcionário está bloqueado por fica lento.,images/access_denied.png,612,408,Alta,Aberto,N2,1,-0.653,6,-33.191327,-48.119491,Acesso,São Paulo,2.0,MG
4649,2025-02-24T21:13:00,8299,Financeiro,Notebook,Android,Firefox,4G,24,8,51,O sistema de recrutamento apresenta mensagem de erro durante...,O sistema de recrutamento apresenta mensagem de erro durante exportar dados.,images/recruitment.png,500,333,Baixa,Aberto,N1,0,-0.157,4,-31.412284,-46.251576,RH,Campinas,0.0,SP
4650,2025-02-24T21:30:00,7408,Operações,Desktop,iOS,Firefox,4G,30,4,16,Relatório financeiro não fica lento corretamente.,Relatório financeiro não fica lento corretamente.,images/finance_report.png,738,414,Crítica,Aberto,Infra,0,-0.01,7,-25.27564,-50.363577,Financeiro,Campinas,3.0,RS
4651,2025-02-24T21:47:00,1955,RH,Desktop,iOS,Edge,Cabo,14,12,63,Problema de conectividade: reinicia sozinho durante imprimir...,Problema de conectividade: reinicia sozinho durante imprimir.,images/default_network.png,500,333,Média,Aberto,N1,1,0.522,5,-27.965208,-50.137346,Rede,São Paulo,0.0,RJ
4652,2025-02-24T22:04:00,9524,Financeiro,Notebook,Windows,Chrome,5G,35,8,69,O memória apresenta emite beep e ruído.,O memória apresenta emite beep e ruído.,images/default_hardware.png,612,407,Crítica,Aberto,N2,0,-0.171,5,-33.321697,-49.788447,Hardware,Santos,0.0,RJ
4653,2025-02-24T22:21:00,9582,RH,Desktop,Android,Safari,Cabo,22,48,67,O módulo financeiro reinicia sozinho ao gerar relatório.,O módulo financeiro reinicia sozinho ao gerar relatório.,images/finance_report.png,738,414,Média,Fechado,Infra,1,-0.164,6,-31.450978,-51.384852,Financeiro,Curitiba,3.0,BA
4654,2025-02-24T22:38:00,6261,TI,Notebook,iOS,Edge,WiFi,30,48,30,Erro no Sistema de tesouraria durante importar dados.,Erro no Sistema de tesouraria durante importar dados.,images/finance_report.png,738,414,Baixa,Em andamento,N2,0,0.993,3,-25.656662,-46.044734,Financeiro,Campinas,2.0,PR
4655,2025-02-24T22:55:00,8248,TI,Mobile,Android,Edge,4G,15,4,28,O cooler apresenta reinicia sozinho e perda de dados.,O cooler apresenta reinicia sozinho e perda de dados.,images/cooler.png,500,750,Média,Aberto,N1,0,0.334,3,-28.217653,-44.534453,Hardware,Campinas,1.0,MG
4656,2025-02-24T23:12:00,4887,Operações,Mobile,Windows,Firefox,Cabo,5,8,12,Erro no Sistema de contabilidade durante exportar dados.,Erro no Sistema de contabilidade durante exportar dados.,images/finance_report.png,738,414,Alta,Fechado,Aplicações,1,-0.627,7,-27.699931,-45.655997,Financeiro,Campinas,3.0,BA
4657,2025-02-24T23:29:00,8853,TI,Mobile,iOS,Edge,4G,9,4,63,O ERP exibe tela azul ao gerar relatório.,O ERP exibe tela azul ao gerar relatório.,images/sap_erp.png,612,344,Alta,Fechado,N1,0,-0.803,6,-27.160838,-51.403321,Financeiro,Santos,2.0,RS
4658,2025-02-24T23:46:00,2986,TI,Notebook,iOS,Safari,4G,24,4,57,Erro no sistema de RH: emite beep ao fazer login.,Erro no sistema de RH: emite beep ao fazer login.,images/login.png,500,333,Média,Aberto,N2,1,-0.582,6,-26.660628,-43.339654,RH,Curitiba,1.0,RS
4659,2025-02-25T00:03:00,2371,Operações,Mobile,iOS,Firefox,WiFi,40,24,64,Falha no sistema de RH ao tentar imprimir.,Falha no sistema de RH ao tentar imprimir.,images/default_hr.png,612,408,Alta,Em andamento,Infra,1,-0.784,4,-30.705034,-48.051552,RH,Belo Horizonte,0.0,BA
4660,2025-02-25T00:20:00,2860,TI,Notebook,Android,Firefox,4G,17,4,8,O acesso à internet falha com falha.,O acesso à internet falha com falha.,images/default_network.png,500,333,Média,Fechado,N1,1,-0.443,5,-27.32278,-45.08843,Rede,Campinas,0.0,RS
4661,2025-02-25T00:37:00,7499,TI,Notebook,iOS,Edge,WiFi,7,24,32,O memória não responde e exibe tela azul.,O memória não responde e exibe tela azul.,images/default_hardware.png,612,407,Crítica,Aberto,N1,1,0.522,5,-28.788538,-52.939676,Hardware,Santos,2.0,BA
